,CNS,amnioserosa,epidermis,fat body,foregut,hindgut,midgut,muscle,oenocyte,plasmatocytes,proventriculus,salivary gland,sensory nervous system,tracheal system,ubiquitous,yolk nuclei
E16-18h_a_S06_3580x113740-slice5,2.3421897e-15,2.013594e-15,0.06853411,1.3728562e-07,0.10146554,1.3757262e-15,1.9402101e-08,4.1259547e-16,1.0758591e-06,4.2666833e-15,0.10244039,0.039518747,2.2563488e-15,1.9315483e-15,0.6880399,5.3095456e-16
E16-18h_a_S06_3580x113760-slice5,1.10899374e-13,7.325333e-14,0.3488617,3.2332282e-06,0.0003102449,3.256846e-14,1.780957e-05,7.477535e-15,7.104618e-06,1.2774937e-13,0.09027892,0.06602994,7.1341235e-14,5.2757966e-14,0.49449107,4.0512187e-13
E16-18h_a_S06_3580x113780-slice5,4.527035e-15,2.895518e-15,0.46551365,1.7382632e-09,0.0022258528,1.3522495e-15,3.552495e-05,4.5985334e-16,5.3695843e-05,4.9786564e-15,0.1553873,0.047744285,2.9965394e-15,2.0968913e-15,0.32903975,6.8815163e-15
E16-18h_a_S06_3580x113800-slice5,2.4366116e-13,1.7249384e-13,0.67575264,1.8597623e-11,0.112218775,1.1910756e-13,1.4635738e-05,1.0579026e-13,0.02648137,2.3005136e-13,0.036066655,0.0034420844,1.8735747e-13,1.4536801e-13,0.14602381,8.0005914e-14
E16-18h_a_S06_3580x113820-slice5,3.917596e-14,3.0182203e-14,0.8388711,4.849767e-08,0.04836535,1.6474193e-14,1.2929877e-07,6.3898857e-15,7.829423e-06,4.3877337e-14,0.018718455,1.1112228e-06,3.2274476e-14,2.6060154e-14,0.09403596,9.436041e-15
E16-18h_a_S06_3580x113840-slice5,1.3258366e-18,1.1929735e-18,0.990159,3.7070037e-16,0.009769335,1.0827314e-18,8.872979e-06,1.4544424e-18,6.661548e-07,1.3569104e-18,3.592393e-10,7.1213594e-07,1.2461308e-18,1.2498109e-18,6.1447005e-05,2.6640375e-19
E16-18h_a_S06_3580x113860-slice5,2.868062e-16,3.3717152e-16,0.7413407,1.0815231e-10,0.07653206,6.2616757e-16,2.103705e-12,6.6669423e-16,4.022364e-06,5.848782e-16,4.600299e-08,4.381629e-07,4.619008e-16,5.7078925e-16,0.18212268,6.4769938e-18
E16-18h_a_S06_3580x113880-slice5,2.3686442e-15,2.3092776e-15,0.4757214,8.1989504e-10,0.03612631,2.556693e-15,9.622231e-07,2.391606e-15,2.3234737e-05,3.7633716e-15,9.315009e-06,1.64295e-05,2.49229e-15,2.6417685e-15,0.48810235,7.1096e-16
E16-18h_a_S06_3580x113900-slice5,6.0694525e-14,4.572663e-14,0.28410596,2.4237966e-08,0.48828942,4.600772e-14,2.0701052e-08,5.5243814e-14,0.021247413,8.943027e-14,0.042340674,0.025253583,5.2790383e-14,4.3046746e-14,0.13876286,1.456938e-14
E16-18h_a_S06_3580x113920-slice5,2.1121724e-21,1.4453741e-21,0.19779386,7.772947e-14,0.8021821,9.360596e-22,5.02496e-07,8.972787e-22,1.160105e-05,2.2291461e-21,3.1872491e-07,1.1704298e-05,1.2791928e-21,9.796282e-22,5.2230242e-09,9.79221e-22
E16-18h_a_S06_3580x113940-slice5,5.399327e-26,2.8980888e-26,0.081362374,1.0338654e-12,0.9186364,1.0204537e-26,5.806318e-10,4.335617e-27,8.682158e-09,4.6940956e-26,5.9580503e-07,6.159643e-07,2.2833254e-26,1.4889486e-26,3.3611075e-13,3.8360204e-26
E16-18h_a_S06_3580x113960-slice5,1.1080942e-24,5.5897303e-25,0.1975818,5.745559e-14,0.8023069,1.5590246e-25,3.1071198e-07,5.0160306e-26,1.1659075e-08,7.7924326e-25,2.5851375e-06,0.000108471795,4.13632e-25,2.483107e-25,1.568937e-14,1.2506016e-24
E16-18h_a_S06_3580x113980-slice5,2.8479343e-19,2.2170428e-19,0.22287205,8.063079e-14,0.7441975,2.0475767e-19,9.734464e-07,2.993115e-19,1.9456922e-05,3.3335125e-19,2.8303698e-06,0.032907255,2.1934048e-19,1.829536e-19,9.649861e-09,9.969884e-20
E16-18h_a_S06_3580x114000-slice5,6.946159e-18,6.020349e-18,0.22046956,1.9395437e-11,0.7059375,7.0162245e-18,3.057365e-08,5.6550984e-18,2.689592e-07,1.1106282e-17,6.853873e-06,0.07358335,6.391197e-18,5.9208434e-18,2.443542e-06,1.4538794e-18
E16-18h_a_S06_3580x114020-slice5,7.255276e-16,5.858604e-16,0.24034795,2.6125303e-08,0.69178057,7.199941e-16,1.393408e-06,6.6419866e-16,2.1775833e-05,1.129129e-15,5.5397695e-06,0.06772813,6.14363e-16,5.47208e-16,0.00011463863,4.3175572e-16
E16-18h_a_S06_3580x114040-slice5,3.9889178e-13,3.020599e-13,0.281585,5.5024056e-08,0.38115492,2.7717466e-13,4.8827966e-05,3.6761653e-13,0.03488243,6.1259635e-13,0.0011668117,0.1666213,3.2148836e-13,2.613592e-13,0.13454065,2.6614984e-13
E16-18h_a_S06_3580x114060-slice5,1.783278e-15,1.4423038e-15,0.08993969,5.2212837e-08,0.36947674,1.1937155e-15,2.7531334e-05,8.5030297e-16,7.8827225e-06,2.8125087e-15,2.8115748e-08,0.14250685,1.3432779e-15,1.2968291e-15,0.39804125,1.5016879e-15
E16-18h_a_S06_3580x114080-slice5,4.6807464e-16,3.324037e-16,0.09414703,4.749118e-09,0.18643908,2.0255042e-16,8.739343e-08,1.3039232e-16,1.5347448e-05,7.158144e-16,2.9306835e-07,0.13152568,3.1664866e-16,2.8189222e-16,0.5878725,1.6486341e-16
E16-18h_a_S06_3580x114100-slice5,2.768303e-16,2.2585784e-16,0.516631,7.469445e-12,0.23142496,1.8922815e-16,7.679798e-07,1.8612822e-16,5.425182e-07,3.7471785e-16,1.1171488e-07,0.056881737,2.3411705e-16,2.26696e-16,0.19506088,7.480433e-17
E16-18h_a_S06_3580x114120-slice5,2.5962154e-17,1.4692964e-17,0.8339964,1.9915345e-12,0.08169257,5.187412e-18,6.0689797e-07,1.2207638e-18,4.3005706e-08,1.999789e-17,2.5028527e-07,0.08430784,1.24253596e-17,9.04034e-18,2.195195e-06,1.4076018e-17
E16-18h_a_S06_3580x114140-slice5,3.119654e-17,2.0130554e-17,0.58025944,5.9665473e-07,0.29672062,1.1839923e-17,5.121528e-07,5.760201e-18,1.5786765e-06,3.2726633e-17,3.2530593e-06,0.12301375,1.8655896e-17,1.4023884e-17,2.246367e-07,3.8165683e-17
E16-18h_a_S06_3580x114160-slice5,5.796584e-17,4.136473e-17,0.5884973,7.553715e-09,0.29079786,3.2876343e-17,7.8672537e-07,2.4887373e-17,1.2220709e-06,7.035975e-17,7.67107e-06,0.1206903,4.1769865e-17,3.354191e-17,4.927088e-06,3.7201085e-17
E16-18h_a_S06_3580x114180-slice5,6.6803524e-16,3.8578349e-16,0.61905366,2.586014e-09,0.29468983,1.525657e-16,2.505299e-05,5.064279e-17,6.6174593e-06,5.014072e-16,1.1847713e-05,0.08621179,3.23217e-16,2.2885533e-16,1.1457823e-06,8.1345757e-16
E16-18h_a_S06_3580x114200-slice5,5.017386e-16,3.4533716e-16,0.46040714,1.2517142e-08,0.3645007,2.1957079e-16,5.952492e-11,1.3174794e-16,2.2126185e-05,7.210415e-16,0.009556099,0.16549942,3.7911667e-16,2.8454812e-16,1.4497013e-05,8.002813e-17
E16-18h_a_S06_3580x114220-slice5,1.5155978e-16,9.7824484e-17,0.544434,1.2305062e-06,0.3377015,5.260573e-17,8.030815e-06,1.2985465e-17,1.1402734e-08,1.5765255e-16,2.8624525e-05,0.11782586,8.696476e-17,6.4727876e-17,7.2679467e-07,2.7559752e-16
E16-18h_a_S06_3600x113740-slice5,4.987837e-15,4.331475e-15,0.17172134,2.3557891e-07,0.20221217,3.1972544e-15,4.0305778e-07,1.4411209e-15,3.5024093e-06,9.137084e-15,0.05791687,0.08591625,4.7134436e-15,4.198257e-15,0.48222917,1.6647421e-15
E16-18h_a_S06_3600x113760-slice5,1.340799e-13,1.1061955e-13,0.39628154,1.2924404e-05,0.07752603,6.3345244e-14,0.029117389,2.3548085e-14,1.0940497e-07,1.6771067e-13,0.09061768,0.045091704,1.0857374e-13,9.297154e-14,0.36135262,3.8445996e-13
E16-18h_a_S06_3600x113780-slice5,2.6014152e-13,2.1277537e-13,0.5870864,4.535545e-06,0.00018052635,1.3933218e-13,0.0057862694,5.4430117e-14,1.3417792e-06,3.118437e-13,0.07206528,0.08444468,2.134318e-13,1.7772589e-13,0.250431,2.3612776e-12
E16-18h_a_S06_3600x113800-slice5,2.2722105e-11,1.7893902e-11,0.68490356,0.004477209,0.040637273,1.15340385e-11,0.014330464,4.9113387e-12,3.6238093e-06,2.4033773e-11,0.031345617,0.004626003,1.7174788e-11,1.4030759e-11,0.21967621,9.176836e-11
E16-18h_a_S06_3600x113820-slice5,1.1480965e-13,9.766917e-14,0.72494876,8.363096e-06,0.054388527,5.4076996e-14,3.863814e-06,1.1966898e-14,1.9803348e-09,1.3730857e-13,2.1963458e-05,1.1654708e-05,9.427068e-14,9.136784e-14,0.22061686,9.308767e-14
E16-18h_a_S06_3600x113840-slice5,2.5161397e-17,2.2152656e-17,0.9590467,7.465009e-11,0.040783,1.7053003e-17,6.268756e-08,1.0765825e-17,8.612318e-08,2.9028613e-17,7.2280977e-06,1.3611957e-05,2.4059326e-17,2.1632887e-17,0.00014932449,5.039108e-18
E16-18h_a_S06_3600x113860-slice5,8.564378e-18,7.138303e-18,0.76054776,6.687975e-13,0.08779705,5.575776e-18,2.0924277e-07,3.7401584e-18,1.0047614e-05,1.0732921e-17,8.294473e-06,4.3650694e-08,7.7929e-18,7.473147e-18,0.15163675,1.0432782e-18
E16-18h_a_S06_3600x113880-slice5,2.370328e-16,2.0179967e-16,0.36645335,7.5007625e-07,0.26582414,1.5665775e-16,7.594496e-10,8.061035e-17,2.8363238e-05,4.1830976e-16,0.020890761,6.496748e-08,2.3305548e-16,2.0438881e-16,0.3468026,2.9894324e-17
E16-18h_a_S06_3600x113900-slice5,1.9121597e-15,1.6227052e-15,0.52888316,4.3197285e-10,0.43597293,1.5134683e-15,4.610208e-05,1.9208964e-15,0.01827552,2.4174547e-15,0.016593976,3.2641997e-06,1.7424165e-15,1.4061997e-15,0.00022499332,6.3117703e-16
E16-18h_a_S06_3600x113920-slice5,2.1484534e-21,1.4273239e-21,0.35960722,1.08979485e-10,0.6403577,8.685704e-22,1.8588518e-07,6.0363197e-22,5.5662343e-07,2.1448749e-21,3.4309265e-05,4.4549775e-08,1.3031327e-21,9.593096e-22,9.362966e-09,1.015671e-21
E16-18h_a_S06_3600x113940-slice5,2.9993298e-25,1.673791e-25,0.22237813,3.4830663e-11,0.77761143,6.210753e-26,1.0251077e-06,2.0941001e-26,9.287513e-09,2.4851473e-25,1.8115479e-09,9.32217e-06,1.2290549e-25,8.1081706e-26,2.2040543e-14,6.2672563e-25
E16-18h_a_S06_3600x113960-slice5,6.5424838e-24,3.8565883e-24,0.20739584,4.433892e-11,0.78891855,1.9070752e-24,2.0145707e-07,1.3489388e-24,1.270111e-07,5.689002e-24,1.7069385e-07,0.0036851016,3.1298753e-24,2.0351418e-24,7.606698e-14,1.1376296e-23
E16-18h_a_S06_3600x113980-slice5,1.2958979e-21,8.27499e-22,0.10085941,1.1660056e-11,0.8973779,4.9200626e-22,2.5104583e-08,3.8777736e-22,3.67027e-06,1.4163815e-21,3.106746e-05,0.001728014,7.3322135e-22,5.0908635e-22,7.243428e-12,7.295135e-22
E16-18h_a_S06_3600x114000-slice5,3.1731054e-14,2.2712658e-14,0.16353233,1.015241e-05,0.7015988,1.8241539e-14,4.3219275e-06,1.1793176e-14,0.020548427,4.4692006e-14,2.1133466e-05,0.114283614,2.0312755e-14,1.6034698e-14,1.1828503e-06,4.5115357e-14
E16-18h_a_S06_3600x114020-slice5,1.895033e-13,1.2893803e-13,0.16674204,3.105134e-05,0.6161954,7.099099e-14,3.7125923e-07,3.005455e-14,2.0732383e-05,3.0767226e-13,0.041095387,0.12902202,1.2361522e-13,9.456204e-14,0.046892975,1.5559392e-13
E16-18h_a_S06_3600x114040-slice5,6.395524e-12,4.9348347e-12,0.18471082,0.030897371,0.44654164,3.6783398e-12,1.1886292e-05,1.3046488e-12,3.5515318e-06,1.0013651e-11,6.7238875e-06,0.24405022,4.3404143e-12,3.8939147e-12,0.09377779,1.4642433e-11
E16-18h_a_S06_3600x114060-slice5,5.519296e-15,4.07222e-15,0.0816372,6.6098587e-06,0.3226459,2.6471772e-15,0.026030555,1.4845296e-15,1.275919e-06,8.5134045e-15,1.883379e-07,0.22107725,3.3879615e-15,2.966983e-15,0.34860107,2.5990242e-14
E16-18h_a_S06_3600x114080-slice5,2.052035e-17,1.742523e-17,0.16691451,1.2646335e-11,0.22338136,1.7063444e-17,3.5926528e-09,1.37514045e-17,2.0871951e-07,3.5241044e-17,2.7824171e-08,0.079953924,1.8644477e-17,1.9223332e-17,0.52974993,2.979889e-18
E16-18h_a_S06_3600x114100-slice5,8.6198075e-16,5.971244e-16,0.71835697,2.9487683e-11,0.18750392,4.0997318e-16,1.5658523e-07,2.3397112e-16,9.1611065e-07,9.755754e-16,1.3886954e-05,0.09362092,5.8317186e-16,4.7813115e-16,0.0005032103,2.406672e-16
E16-18h_a_S06_3600x114120-slice5,2.1470765e-15,1.6814199e-15,0.74189377,1.9474963e-07,0.20093626,1.5474785e-15,6.1152437e-06,1.009502e-15,7.658637e-07,2.5356041e-15,3.3201236e-06,0.057136193,1.6664711e-15,1.4169133e-15,2.3340715e-05,1.9024076e-15
E16-18h_a_S06_3600x114140-slice5,1.2993153e-17,9.956041e-18,0.4914953,3.9816315e-09,0.38520226,9.805502e-18,1.3925702e-08,1.35202266e-17,2.7770435e-05,1.9601553e-17,5.689408e-05,0.12320614,1.1082727e-17,8.8135e-18,1.1584337e-05,3.9734047e-18
E16-18h_a_S06_3600x114160-slice5,1.38390225e-14,9.514714e-15,0.4387923,2.77955e-07,0.38236868,6.271151e-15,1.1478143e-06,3.6703907e-15,4.2846255e-05,1.569196e-14,0.004704033,0.17408523,9.583798e-15,7.205684e-15,5.5638784e-06,9.7358534e-15
E16-18h_a_S06_3600x114180-slice5,2.8024907e-15,1.7270915e-15,0.55428416,1.1120566e-08,0.26913416,9.508879e-16,5.650864e-07,2.7590306e-16,9.857439e-06,2.844355e-15,0.04699093,0.129531,1.6960657e-15,1.203168e-15,4.9242662e-05,1.8096035e-15
E16-18h_a_S06_3600x114200-slice5,4.9145716e-14,3.4431303e-14,0.58497775,2.5168415e-08,0.32573286,2.5055973e-14,3.2410778e-06,1.5890286e-14,9.548514e-06,5.2848385e-14,0.009426756,0.079267696,3.4296086e-14,2.7235323e-14,0.0005821319,2.4822463e-14
E16-18h_a_S06_3600x114220-slice5,1.303094e-14,8.4379804e-15,0.5352579,4.2922325e-06,0.32129413,4.9815664e-15,7.168157e-09,1.2767979e-15,1.2228394e-06,1.5965141e-14,0.05464998,0.08874313,8.846992e-15,6.3368826e-15,4.9420094e-05,5.591512e-15
E16-18h_a_S06_3620x113720-slice5,9.359011e-15,8.214758e-15,0.19406408,2.3018385e-05,0.07032494,6.8973355e-15,9.168366e-08,2.423096e-15,1.1605663e-05,1.8845274e-14,0.1153739,0.08731951,9.4351136e-15,8.173497e-15,0.53288287,4.158402e-15
E16-18h_a_S06_3620x113740-slice5,5.5050706e-17,3.7545903e-17,0.16703306,1.542291e-11,0.00013913172,1.9392627e-17,1.7822467e-05,9.657347e-18,6.87606e-05,7.097156e-17,0.06825388,0.044899996,3.754848e-17,2.7523189e-17,0.71958727,1.5542765e-16
E16-18h_a_S06_3620x113760-slice5,7.9752855e-14,5.6789426e-14,0.38371947,3.0069402e-06,0.04770324,2.7753714e-14,6.892726e-05,8.013983e-15,1.033686e-06,9.6323326e-14,0.086044416,0.032961067,5.4977256e-14,4.4523972e-14,0.44949886,1.2593447e-13
E16-18h_a_S06_3620x113780-slice5,1.985937e-13,1.5946954e-13,0.50437677,0.0014807931,0.04792446,8.745731e-14,0.00011110197,2.5731263e-14,3.976895e-07,2.4825137e-13,0.057186484,2.3571361e-05,1.5545014e-13,1.3007359e-13,0.38889644,4.0490633e-13
E16-18h_a_S06_3620x113800-slice5,2.1708545e-13,1.7444869e-13,0.5435537,0.044115733,0.00011829537,1.1057313e-13,0.069014736,4.74796e-14,3.8741014e-06,2.7461963e-13,0.024191152,4.2204337e-07,1.7125803e-13,1.3123947e-13,0.3190021,4.781262e-12
E16-18h_a_S06_3620x113820-slice5,2.6338678e-13,1.8729754e-13,0.7307788,3.3834254e-05,0.021753138,8.107234e-14,0.00029336868,1.7266863e-14,3.072358e-07,2.5139114e-13,0.11071739,3.528067e-05,1.7701007e-13,1.3380268e-13,0.1363878,5.928464e-13
E16-18h_a_S06_3620x113840-slice5,4.0960383e-15,4.3049437e-15,0.9879628,2.7012588e-09,0.00018999398,4.788864e-15,3.086147e-05,5.8911446e-15,2.9190282e-05,6.086526e-15,4.1496143e-05,2.6675982e-06,5.1978062e-15,4.8546753e-15,0.011743088,3.208108e-15
E16-18h_a_S06_3620x113860-slice5,4.9964434e-14,3.9302227e-14,0.37099525,1.727725e-06,0.049506627,2.8163137e-14,3.8940505e-07,1.9358584e-14,0.01601005,6.564883e-14,6.182894e-05,3.752768e-06,4.1213293e-14,3.5350707e-14,0.5634204,2.6543404e-14
E16-18h_a_S06_3620x113880-slice5,6.17632e-17,4.669126e-17,0.2129333,2.9582895e-11,0.27512828,3.0263786e-17,5.2535023e-07,2.0976872e-17,0.04467767,8.34339e-17,0.044390608,1.7095866e-07,5.09887e-17,3.9455006e-17,0.4228694,1.08810795e-17
E16-18h_a_S06_3620x113900-slice5,1.4634297e-16,8.2711464e-17,0.6434431,1.8931221e-08,0.18150276,2.7850993e-17,8.081111e-07,6.025107e-18,1.597096e-05,1.5403039e-16,0.12737015,4.509819e-06,7.526283e-17,4.9205348e-17,0.047662623,1.03573766e-16
E16-18h_a_S06_3620x113920-slice5,1.161802e-16,8.402629e-17,0.37063777,1.5804211e-07,0.55769426,5.9487494e-17,0.0076408805,5.2350544e-17,0.0055599273,1.4014756e-16,0.058463994,4.8925625e-07,8.5227185e-17,5.936395e-17,2.5361921e-06,1.6826595e-16
E16-18h_a_S06_3620x113940-slice5,9.3656e-26,5.5632406e-26,0.14754023,1.4879943e-10,0.8524559,3.063898e-26,1.1020378e-06,3.5745935e-26,1.1833929e-07,9.6284923e-26,9.787786e-08,2.527148e-06,4.5975267e-26,2.898208e-26,1.5445747e-13,1.6615486e-25
E16-18h_a_S06_3620x113960-slice5,5.0840685e-25,3.0636643e-25,0.105119936,3.4748207e-09,0.89468884,1.3841293e-25,2.6873765e-06,8.005899e-26,4.19678e-08,4.898897e-25,6.878759e-06,0.0001816396,2.4160532e-25,1.4627686e-25,4.029065e-16,1.6383364e-24
E16-18h_a_S06_3620x113980-slice5,3.1792294e-19,2.8853285e-19,0.11743543,2.7374384e-08,0.8641725,3.810225e-19,2.011342e-05,6.1982334e-19,8.0235606e-07,4.785313e-19,2.2355653e-05,0.018348727,2.9995686e-19,2.5033479e-19,5.7604477e-10,4.3961444e-19
E16-18h_a_S06_3620x114000-slice5,1.6247528e-14,1.1394122e-14,0.16536808,0.026378771,0.61844844,7.393313e-15,1.8937462e-06,2.2214674e-15,2.6177937e-05,2.2750212e-14,1.6573542e-05,0.18975934,9.861787e-15,7.655666e-15,7.323902e-07,4.8789904e-14
E16-18h_a_S06_3620x114020-slice5,3.047047e-11,2.2136746e-11,0.0526325,0.20196497,0.2736491,1.333311e-11,2.391647e-06,2.5921817e-12,0.012252241,4.653136e-11,1.0906034e-05,0.45948362,1.9109074e-11,1.5329495e-11,4.281394e-06,7.5814924e-11
E16-18h_a_S06_3620x114040-slice5,3.7913445e-15,2.1780415e-15,0.06724282,6.370006e-06,0.046023138,9.471123e-16,2.9186227e-05,1.6428422e-16,6.449865e-06,4.7089636e-15,1.3212817e-06,0.88668364,1.7491376e-15,1.2344053e-15,7.0758097e-06,1.7403698e-14
E16-18h_a_S06_3620x114060-slice5,1.4694687e-14,1.22362574e-14,0.23439051,0.00017823039,0.20204762,9.438024e-15,5.338537e-06,1.6899541e-15,1.1730777e-08,2.488054e-14,2.6914353e-09,0.5628898,1.0663985e-14,1.0398175e-14,0.00048852013,2.5541396e-14
E16-18h_a_S06_3620x114080-slice5,5.185697e-16,3.567366e-16,0.5334779,1.3739455e-11,0.12621741,2.4440244e-16,8.68331e-08,1.1917087e-16,3.9518986e-06,6.8472746e-16,1.9643979e-07,0.23111264,3.6065128e-16,3.1608845e-16,0.109187834,1.3603771e-16
E16-18h_a_S06_3620x114100-slice5,3.7082676e-16,2.948211e-16,0.8715132,1.3024896e-08,0.06312361,2.310161e-16,1.6254305e-07,1.1720776e-16,1.0087307e-08,4.7437064e-16,4.0102673e-06,0.065346256,3.0175154e-16,2.5800332e-16,1.26918785e-05,1.5962084e-16
E16-18h_a_S06_3620x114120-slice5,2.7921414e-16,1.6277162e-16,0.7251912,1.3168375e-09,0.14827552,7.677063e-17,5.240584e-07,2.7258372e-17,1.3312476e-05,2.71487e-16,0.021136587,0.105379954,1.5485925e-16,1.01374935e-16,2.8957143e-06,1.5211158e-16
E16-18h_a_S06_3620x114140-slice5,5.0061107e-14,3.3048258e-14,0.50761414,1.0276636e-07,0.30990484,2.1497285e-14,1.9095965e-05,7.687773e-15,6.132786e-06,5.278699e-14,0.070832714,0.11156643,3.320578e-14,2.380758e-14,5.6564753e-05,4.6468373e-14
E16-18h_a_S06_3620x114160-slice5,8.2068765e-14,6.362743e-14,0.56311727,1.6731957e-07,0.34536076,5.647495e-14,2.412024e-06,3.4921725e-14,1.583629e-05,9.583361e-14,3.476806e-05,0.09129208,6.57117e-14,5.720489e-14,0.00017672531,4.1826057e-14
E16-18h_a_S06_3620x114180-slice5,2.928591e-15,1.8583117e-15,0.4837794,1.118488e-08,0.35169774,8.879754e-16,4.784405e-07,3.8621198e-16,1.6733162e-05,2.8536006e-15,0.026695618,0.13780908,1.8392276e-15,1.2792066e-15,8.9758777e-07,1.7170978e-15
E16-18h_a_S06_3620x114200-slice5,1.7055401e-13,1.2332836e-13,0.52132386,2.8666602e-06,0.34864807,8.058999e-14,1.2064367e-06,3.1592797e-14,2.4851167e-06,1.9776085e-13,0.011436437,0.118392214,1.2328462e-13,9.823672e-14,0.000192851,1.1493363e-13
E16-18h_a_S06_3620x114220-slice5,4.876652e-13,2.9055016e-13,0.45543495,1.04313185e-05,0.4071695,1.355779e-13,4.8272075e-05,3.542594e-14,3.504185e-06,4.106098e-13,0.03966387,0.09765304,2.597896e-13,1.800025e-13,1.6371734e-05,8.2619886e-13
E16-18h_a_S06_3640x113720-slice5,4.7731255e-15,3.364468e-15,0.26495406,2.2296742e-06,0.036244147,1.7375575e-15,6.881285e-05,4.4390548e-16,3.7318443e-06,5.250819e-15,0.065352276,0.000114160845,3.170092e-15,2.5507798e-15,0.6332606,1.17473365e-14
E16-18h_a_S06_3640x113740-slice5,2.717128e-13,1.960055e-13,0.2678373,9.468922e-06,0.017451476,1.0719259e-13,0.00029236314,3.7226515e-14,1.4228849e-06,3.1965985e-13,0.077528104,0.06393132,1.8679551e-13,1.4843633e-13,0.5729485,7.992102e-13
E16-18h_a_S06_3640x113760-slice5,1.8393476e-14,1.2570158e-14,0.3381562,8.868461e-07,0.12703504,5.838111e-15,0.09403731,1.099674e-15,3.354188e-08,1.7099733e-14,0.015652198,0.017593987,1.0424823e-14,8.46805e-15,0.40752444,1.08921064e-13
E16-18h_a_S06_3640x113780-slice5,3.8021496e-12,3.3038813e-12,0.54339683,0.043591414,0.06096258,2.2654875e-12,0.017798945,1.0137784e-12,2.0477346e-06,4.6572112e-12,0.031034475,3.439403e-05,3.1965626e-12,2.8587256e-12,0.3031793,1.7422631e-11
E16-18h_a_S06_3640x113800-slice5,6.9808043e-13,5.662995e-13,0.5140888,0.04933603,0.00015000418,4.0629381e-13,0.04097928,2.3264924e-13,2.3243727e-05,9.100762e-13,0.09878774,2.2348295e-06,5.655978e-13,4.3657105e-13,0.29663262,1.3266033e-11
E16-18h_a_S06_3640x113820-slice5,1.0467416e-12,8.1881377e-13,0.44619226,0.062105294,0.00020673286,4.906138e-13,0.10486157,2.1639292e-13,1.6338084e-06,1.2629051e-12,0.0018551574,2.0300302e-05,7.525073e-13,6.12619e-13,0.38475698,2.8185006e-11
E16-18h_a_S06_3640x113840-slice5,5.0023455e-14,3.931414e-14,0.26723084,0.07744862,5.200226e-05,2.0983544e-14,6.8853606e-06,8.038595e-15,1.5253611e-05,8.323184e-14,0.096038595,3.7185254e-07,4.075155e-14,3.0875154e-14,0.55920744,3.92174e-13
E16-18h_a_S06_3640x113860-slice5,4.171483e-13,2.8630538e-13,0.055538192,0.13283837,0.15471959,1.3253602e-13,0.041651443,6.3038984e-14,0.012007029,5.370049e-13,0.08528947,8.982945e-08,2.5434822e-13,1.8533136e-13,0.51795584,2.070442e-12
E16-18h_a_S06_3640x113880-slice5,2.1105626e-13,1.2888918e-13,0.14761959,0.03202105,0.38178462,6.495186e-14,7.614548e-05,2.9753923e-14,0.009990223,2.5783556e-13,0.12135168,3.6037331e-06,1.2167307e-13,8.5123145e-14,0.30715314,5.5455835e-13
E16-18h_a_S06_3640x113900-slice5,7.6791255e-16,4.3682963e-16,0.34528604,4.3305866e-11,0.13073106,1.4505306e-16,1.0947142e-05,7.305337e-17,0.016135607,8.0330254e-16,0.14525652,5.4141965e-06,3.993434e-16,2.5750913e-16,0.3625744,4.61782e-16
E16-18h_a_S06_3640x113920-slice5,2.372789e-15,1.6705996e-15,0.20960604,2.546569e-07,0.5964801,1.0219185e-15,0.00020888509,1.4523005e-15,0.02012591,3.2706504e-15,0.1732522,2.6498696e-05,1.6924148e-15,1.1395107e-15,0.00030016078,2.1249105e-15
E16-18h_a_S06_3640x113940-slice5,4.275916e-16,2.6903135e-16,0.23660053,7.632282e-07,0.7110183,1.3922542e-16,0.030949254,1.0419431e-16,0.013011285,4.0732494e-16,0.008418638,7.581963e-07,2.35756e-16,1.5253171e-16,4.825054e-07,1.0499795e-15
E16-18h_a_S06_3640x113960-slice5,5.210553e-18,3.4448588e-18,0.15203808,5.96565e-07,0.8307064,2.5150112e-18,0.001002253,1.3369767e-18,1.3671829e-05,6.245834e-18,0.016174288,6.470868e-05,3.2534246e-18,2.1555074e-18,4.1865786e-08,1.2425303e-17
E16-18h_a_S06_3640x113980-slice5,4.058232e-13,3.4349853e-13,0.20577498,0.013178048,0.6965955,3.755299e-13,0.00015681067,3.576612e-13,0.010774409,5.522633e-13,0.05924221,0.014277908,3.6918708e-13,2.7709597e-13,7.439348e-08,8.8054027e-13
E16-18h_a_S06_3640x114000-slice5,8.578317e-13,5.5200793e-13,0.19287664,0.05076607,0.39861178,3.1524777e-13,0.019445987,7.487248e-14,6.500307e-05,9.730524e-13,0.042080294,0.29615322,4.748886e-13,3.21137e-13,1.009484e-06,9.993099e-12
E16-18h_a_S06_3640x114020-slice5,6.7661566e-13,4.0126168e-13,0.07826752,1.4757162e-05,0.24626331,1.8769129e-13,0.008494012,8.7521455e-14,0.009741285,7.6901994e-13,0.021245291,0.6359698,3.3853744e-13,2.1632453e-13,3.98664e-06,2.5201202e-12
E16-18h_a_S06_3640x114040-slice5,4.795907e-15,3.1933132e-15,0.123834714,2.5176663e-08,0.2463614,1.7118216e-15,1.8410248e-06,6.7710284e-16,2.9840903e-05,5.9658254e-15,1.24308235e-05,0.629756,2.8372027e-15,2.1748609e-15,3.810114e-06,4.7256802e-15
